text,label
温泉は露天風呂がとても雰囲気が良く、アメニティも充実していて楽しむことができました。,p
この料金でこのレベルの部屋に泊まることができるのは、心斎橋近辺ではここだけだと思います。,p
ここのホテルはフォーラスと金沢駅のすぐ前に立地してありとても便利だということと、最上階に温泉があるということで選びました。,p
無料で行けたのは嬉しかったです。,p
トイレのウォシュレットは、温水が出ません。,k
部屋も綺麗で清潔でした。,p
その分静かで良かったです。,p
食事が最悪。,k
落ち着けますが、もう少し外からの騒音を窓が抑えてくれればと思います。,e
運んでいただければ助かったかと思います。,y
地図に駐車場へ確実に入庫できる道順を、矢印で表記するとかしてくれたら、助かります。,y
ただ一つ残念だったのがユニットバスの水はけが悪く、足首まで浸かる有様でした。,k
駐車場も出し入れ自由なので車利用者には最適です。,p
大変満足しました。,p
ただ、フロントの方が無愛想＆タオルの替えを準備しておくと言ったのに、準備してくれなかった事が残念でした。,k
きれいですしベッドも低めで、固さもやわらかすぎず、ぐっすり寝れました。,p
カプセルですが、とても快適に泊まれ毎回利用してます。,p
また、移動に関する便利さについては、天神などのビジネス街やその他に地下鉄ですぐ行けることや、帰りの空港までも非常に便利でした。,p
大阪市内でこの価格は有難かったです。,p
もう少し、品数を増やして欲しいですね。,y
シャワーを浴びていたところにガチャガチャと鍵をあける音がしてドアが開きかけた時に、彼が気づいて「ちょっと」と言ったから「あ、すみません」と言ってドアがしまったけど、開いていたらどうなったかと思いました。,k
前回宿泊させて頂いた際は客室や大浴場は十分な広さで設備も充実しており、従業員の皆様の対応も大変親切で、宿泊料の割高感だけが唯一のネックになっていたので、今回京都に来る事になった際に貴ホテルから手頃な価格のプランが出ているのを見て迷う事無く貴ホテルに決めさせて頂きました。,e
初めて利用しましたが、立地が良い（駅からは遠いが、地下道で連結していて分かりやすい）点が満足でした。,p
何より内装の雰囲気が落ち着きます。,p
案内係の女性が家族写真を撮影してくださり、良い思い出になりました。,p
全く不満点はありません。,e
繁華街に近いのが非常に良かったです。,p
初めての利用でありながら、つっけんどんというか無表情で早めに終わらせる対応、『あ〜、これは疲れているんだな』とチェックイン時に思いましたが、チェックアウト時でも全く変わらず、『ありがとうございました』も言ったのかどうかも聞こえない声の低さ、などなど挙げだしたらきりがありません。,k
